ix,iy,alon,alat,JAN00Z,JAN03Z,JAN06Z,JAN09Z,JAN12Z,JAN15Z,JAN18Z,JAN21Z,FEB00Z,FEB03Z,FEB06Z,FEB09Z,FEB12Z,FEB15Z,FEB18Z,FEB21Z,MAR00Z,MAR03Z,MAR06Z,MAR09Z,MAR12Z,MAR15Z,MAR18Z,MAR21Z,APR00Z,APR03Z,APR06Z,APR09Z,APR12Z,APR15Z,APR18Z,APR21Z,MAY00Z,MAY03Z,MAY06Z,MAY09Z,MAY12Z,MAY15Z,MAY18Z,MAY21Z,JUN00Z,JUN03Z,JUN06Z,JUN09Z,JUN12Z,JUN15Z,JUN18Z,JUN21Z,JUL00Z,JUL03Z,JUL06Z,JUL09Z,JUL12Z,JUL15Z,JUL18Z,JUL21Z,AUG00Z,AUG03Z,AUG06Z,AUG09Z,AUG12Z,AUG15Z,AUG18Z,AUG21Z,SEP00Z,SEP03Z,SEP06Z,SEP09Z,SEP12Z,SEP15Z,SEP18Z,SEP21Z,OCT00Z,OCT03Z,OCT06Z,OCT09Z,OCT12Z,OCT15Z,OCT18Z,OCT21Z,NOV00Z,NOV03Z,NOV06Z,NOV09Z,NOV12Z,NOV15Z,NOV18Z,NOV21Z,DEC00Z,DEC03Z,DEC06Z,DEC09Z,DEC12Z,DEC15Z,DEC18Z,DEC21Z
98,76,72.75,33.75,32.266,20.826,13.707,7.473,11.546,21.003,33.01,41.227,34.179,21.003,12.29,5.915,9.634,21.747,34.108,42.219,26.883,16.682,7.048,4.286,6.34,17.851,31.168,37.579,22.88,14.345,5.525,3.577,4.959,16.576,30.07,33.612,24.262,12.574,4.109,2.94,4.392,13.388,26.883,34.816,19.516,8.111,3.648,3.011,3.471,8.571,20.472,28.583,16.611,8.217,4.038,3.117,3.4,7.65,16.257,22.81,15.903,9.209,4.25,3.294,3.861,9.138,16.293,20.153,34.321,19.516,5.986,4.357,6.552,19.693,36.021,49.409,43.919,24.722,8.819,4.817,10.023,28.052,46.823,58.866,42.609,26.847,14.947,8.678,15.195,27.733,43.423,54.084,37.119,25.112,16.399,8.926,14.132,24.828,37.756,44.627
99,76,73.5,33.75,24.97,16.08,9.882,6.871,10.555,17.78,26.564,31.983,28.229,17.497,8.394,4.994,8.713,18.028,27.768,34.321,21.995,12.68,4.534,3.188,5.242,15.797,25.82,30.85,17.851,10.059,3.648,2.798,4.179,13.707,24.049,26.635,19.161,7.863,2.94,2.408,3.648,11.582,23.412,29.256,17.036,5.525,2.975,2.621,3.117,9.74,21.287,28.122,16.718,6.411,3.4,2.834,3.365,9.244,19.764,26.493,17.497,6.871,3.223,2.692,3.471,10.342,20.082,25.006,32.302,14.522,4.286,3.506,6.021,16.647,31.31,44.627,38.04,21.039,4.959,3.577,8.146,21.605,36.977,50.436,34.108,21.109,8.075,5.809,11.972,22.385,35.171,42.998,27.839,19.126,9.776,6.34,11.936,20.224,29.291,33.683
100,76,74.25,33.75,16.08,9.776,6.092,4.64,6.907,10.909,16.859,20.968,19.268,11.688,6.659,4.782,7.013,12.184,19.055,24.085,15.23,8.642,4.073,3.081,4.923,11.228,17.461,20.826,10.13,5.667,2.231,1.806,2.586,8.075,13.707,14.876,11.369,4.498,1.806,1.665,2.196,7.615,14.805,17.957,10.555,3.365,2.054,1.877,2.196,6.836,14.309,18.843,10.342,3.825,2.267,1.983,2.302,6.021,13.424,17.816,10.59,3.754,1.842,1.629,2.161,6.73,13.849,16.115,20.118,8.146,2.869,2.479,3.719,10.909,21.251,29.822,23.412,12.644,3.046,2.515,4.711,13.99,25.466,34.391,21.96,12.715,4.746,3.861,7.792,14.734,23.66,28.937,18.17,11.617,6.552,5.065,8.04,12.644,18.701,22.668
101,76,75,33.75,12.042,7.048,4.604,3.931,6.057,9.457,14.557,17.036,14.38,8.678,5.632,4.64,7.048,11.299,17.638,20.791,11.334,6.765,3.613,2.975,5.171,10.059,15.726,17.922,7.225,3.967,2.515,2.338,3.613,7.509,11.405,11.936,7.084,2.798,1.523,1.452,2.09,7.261,13.069,14.167,6.375,2.338,1.523,1.452,1.736,5.596,12.184,14.309,6.198,2.125,1.523,1.452,1.736,5.171,11.688,13.247,6.127,2.019,1.275,1.24,1.7,5.986,12.184,11.582,13.176,4.427,2.09,1.913,2.586,9.138,17.993,23.483,17.355,7.686,2.408,2.125,3.577,11.936,22.349,28.512,15.655,8.819,3.613,3.259,6.305,12.184,19.976,23.908,13.424,8.217,5.419,4.888,7.509,11.476,17.072,19.409
102,76,75.75,33.75,7.367,4.392,3.011,2.692,4.038,6.092,9.032,10.378,8.748,5.348,3.577,3.259,4.782,7.261,11.015,12.644,6.446,3.931,2.408,2.09,3.754,6.446,9.669,10.484,4.038,2.302,1.771,1.7,2.834,5.029,7.013,6.907,3.506,1.381,0.992,0.956,1.488,5.065,7.65,7.119,3.011,1.169,0.85,0.85,1.027,3.684,7.155,7.048,2.94,0.992,0.815,0.779,0.992,3.117,7.155,6.269,2.515,0.921,0.673,0.744,0.992,3.436,6.552,5.136,6.871,2.338,1.098,1.063,1.452,5.277,10.803,13.282,10.519,4.179,1.417,1.346,2.09,7.296,13.778,17.178,9.528,5.171,2.302,2.161,3.825,7.473,12.078,14.026,8.182,5.136,3.577,3.436,5.029,7.296,10.803,12.042
103,76,76.5,33.75,5.313,3.329,2.338,2.019,2.621,3.896,5.738,6.942,5.986,3.79,2.763,2.515,3.081,4.427,6.588,7.721,3.967,2.479,1.594,1.311,2.09,3.365,5.1,5.525,2.515,1.523,1.098,0.992,1.629,2.834,4.109,4.002,1.877,0.921,0.638,0.567,0.921,2.692,3.861,3.4,1.452,0.567,0.46,0.425,0.567,1.736,3.259,2.798,1.488,0.496,0.39,0.354,0.425,1.169,2.656,2.267,1.204,0.46,0.319,0.354,0.425,1.133,1.842,1.7,2.834,1.204,0.638,0.567,0.744,1.948,3.931,4.817,5.136,2.196,0.921,0.815,1.063,3.011,5.773,7.403,6.057,3.294,1.558,1.381,2.054,4.002,6.446,7.721,5.844,3.896,2.55,2.302,3.152,4.534,6.659,7.792
104,76,77.25,33.75,5.454,4.179,3.081,2.444,2.692,3.684,4.994,6.057,8.465,6.907,4.923,3.684,4.038,5.561,7.438,8.678,4.392,2.975,1.806,1.169,1.7,2.94,4.427,4.923,2.338,1.488,0.85,0.638,1.063,2.019,3.046,3.188,1.806,0.815,0.46,0.425,0.602,1.736,2.869,2.94,1.594,0.425,0.248,0.248,0.319,0.921,2.196,2.727,1.488,0.354,0.213,0.213,0.213,0.425,1.311,1.983,1.381,0.39,0.213,0.177,0.213,0.425,1.098,1.842,2.054,0.779,0.354,0.283,0.354,0.638,1.488,2.408,3.329,1.736,0.638,0.46,0.567,1.169,2.586,3.825,5.49,3.684,1.665,1.204,1.452,2.798,4.463,5.738,5.738,4.604,3.294,2.692,3.117,4.144,5.419,6.269
105,76,78,33.75,3.931,3.294,2.338,1.665,1.877,2.692,3.542,4.109,7.296,6.305,4.038,2.408,2.834,4.534,6.234,7.296,3.577,2.408,1.133,0.708,1.027,2.231,3.471,4.038,1.983,1.098,0.602,0.46,0.673,1.523,2.515,2.763,1.594,0.531,0.319,0.319,0.354,0.956,1.948,2.408,1.311,0.319,0.213,0.177,0.213,0.531,1.417,2.054,1.098,0.319,0.177,0.177,0.177,0.283,0.779,1.311,1.063,0.354,0.177,0.142,0.177,0.283,0.779,1.311,1.594,0.602,0.283,0.248,0.283,0.46,0.992,1.7,2.515,1.311,0.496,0.354,0.46,0.85,1.665,2.656,3.861,2.763,1.204,0.85,1.027,1.913,2.904,3.754,3.4,3.046,2.338,1.736,1.913,2.515,3.046,3.329
106,76,78.75,33.75,3.081,2.408,1.558,0.992,1.24,1.948,2.692,3.152,5.065,4.321,2.515,1.204,1.558,2.869,4.215,5.1,2.196,1.311,0.425,0.319,0.425,1.204,2.125,2.692,1.204,0.531,0.319,0.283,0.354,0.85,1.558,1.771,0.956,0.354,0.248,0.213,0.248,0.39,1.027,1.452,0.85,0.283,0.177,0.142,0.177,0.283,0.673,1.133,0.744,0.319,0.177,0.142,0.142,0.213,0.425,0.779,0.673,0.283,0.177,0.142,0.142,0.213,0.425,0.779,1.027,0.567,0.283,0.213,0.213,0.283,0.496,0.956,1.523,0.992,0.46,0.319,0.319,0.46,0.744,1.381,1.983,1.452,0.638,0.496,0.602,0.992,1.452,1.877,2.231,1.842,1.275,0.85,1.027,1.417,1.736,2.09
107,76,79.5,33.75,1.877,1.417,0.921,0.602,0.744,1.098,1.523,1.877,2.586,2.302,1.381,0.744,0.815,1.346,2.019,2.515,1.063,0.567,0.248,0.213,0.283,0.567,0.956,1.275,0.638,0.319,0.213,0.177,0.248,0.425,0.708,0.886,0.46,0.283,0.177,0.177,0.177,0.248,0.496,0.673,0.354,0.213,0.142,0.106,0.106,0.177,0.319,0.496,0.283,0.177,0.106,0.106,0.106,0.142,0.213,0.354,0.283,0.177,0.106,0.071,0.106,0.142,0.248,0.39,0.46,0.354,0.213,0.177,0.142,0.213,0.283,0.496,0.708,0.638,0.39,0.248,0.248,0.319,0.46,0.673,1.133,0.886,0.425,0.319,0.354,0.531,0.779,0.992,1.417,1.098,0.708,0.496,0.602,0.85,1.098,1.381
108,76,80.25,33.75,0.177,0.142,0.142,0.177,0.177,0.142,0.177,0.177,0.319,0.319,0.319,0.283,0.283,0.283,0.319,0.354,0.142,0.071,0.106,0.142,0.177,0.142,0.142,0.177,0.106,0.106,0.142,0.142,0.177,0.177,0.142,0.142,0.071,0.177,0.142,0.142,0.142,0.142,0.142,0.106,0.071,0.106,0.106,0.071,0.071,0.071,0.071,0.071,0.035,0.106,0.071,0.071,0.071,0.071,0.071,0.071,0.035,0.071,0.071,0.071,0.071,0.035,0.035,0.035,0.106,0.213,0.177,0.142,0.106,0.106,0.142,0.142,0.213,0.283,0.283,0.213,0.177,0.213,0.248,0.248,0.177,0.142,0.248,0.213,0.213,0.213,0.213,0.213,0.071,0.071,0.142,0.177,0.177,0.177,0.106,0.071
109,76,81,33.75,0.035,0.035,0.071,0.142,0.142,0.106,0.071,0.071,0.071,0.035,0.177,0.177,0.213,0.177,0.142,0.106,0.071,0.071,0.142,0.177,0.177,0.142,0.142,0.106,0.071,0.106,0.142,0.142,0.177,0.142,0.106,0.106,0.035,0.142,0.142,0.142,0.142,0.106,0.106,0.071,0.035,0.071,0.071,0.071,0.071,0.071,0.035,0.035,0.035,0.071,0.071,0.071,0.071,0.071,0.035,0.035,0,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.071,0.106,0.142,0.106,0.106,0.106,0.106,0.106,0.177,0.213,0.213,0.177,0.177,0.177,0.177,0.213,0.142,0.106,0.213,0.213,0.213,0.213,0.177,0.177,0.035,0.035,0.106,0.177,0.177,0.142,0.106,0.071
110,76,81.75,33.75,0.071,0.035,0.106,0.177,0.142,0.106,0.106,0.071,0.071,0.071,0.177,0.177,0.177,0.142,0.142,0.106,0.071,0.106,0.177,0.177,0.177,0.177,0.142,0.106,0.035,0.106,0.142,0.142,0.177,0.142,0.106,0.071,0.035,0.106,0.106,0.106,0.106,0.106,0.071,0.071,0.035,0.071,0.071,0.071,0.035,0.035,0.035,0.035,0,0.035,0.071,0.035,0.035,0.035,0.035,0.035,0,0.035,0.035,0.035,0.035,0.035,0.035,0,0.071,0.106,0.106,0.106,0.071,0.071,0.071,0.071,0.177,0.177,0.142,0.142,0.142,0.142,0.142,0.177,0.142,0.106,0.177,0.177,0.177,0.177,0.177,0.177,0.071,0.035,0.142,0.177,0.142,0.142,0.142,0.106
111,76,82.5,33.75,0.071,0.071,0.142,0.177,0.177,0.142,0.142,0.106,0.071,0.071,0.177,0.177,0.177,0.142,0.142,0.106,0.106,0.106,0.177,0.177,0.177,0.177,0.142,0.142,0.035,0.106,0.142,0.142,0.142,0.142,0.106,0.071,0.035,0.106,0.106,0.106,0.106,0.071,0.071,0.035,0.035,0.071,0.071,0.035,0.035,0.035,0.035,0.035,0,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0,0.035,0.035,0.035,0.035,0,0,0,0.035,0.071,0.106,0.071,0.071,0.071,0.071,0.071,0.142,0.142,0.142,0.106,0.106,0.106,0.106,0.106,0.142,0.106,0.177,0.177,0.177,0.177,0.177,0.142,0.106,0.071,0.142,0.177,0.142,0.142,0.142,0.142
112,76,83.25,33.75,0.106,0.071,0.177,0.213,0.177,0.177,0.142,0.142,0.071,0.071,0.177,0.177,0.142,0.142,0.142,0.106,0.106,0.142,0.177,0.177,0.177,0.177,0.177,0.142,0.035,0.106,0.142,0.142,0.142,0.106,0.106,0.071,0.035,0.071,0.106,0.106,0.106,0.071,0.035,0.035,0.035,0.071,0.071,0.035,0.035,0.035,0.035,0.035,0,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0,0,0.035,0.035,0.035,0,0,0,0.035,0.071,0.071,0.071,0.071,0.035,0.035,0.035,0.106,0.142,0.106,0.071,0.071,0.071,0.106,0.106,0.106,0.106,0.177,0.177,0.177,0.177,0.142,0.142,0.106,0.106,0.142,0.177,0.142,0.142,0.142,0.142
113,76,84,33.75,0.106,0.071,0.177,0.213,0.177,0.177,0.142,0.142,0.071,0.071,0.142,0.177,0.142,0.142,0.142,0.106,0.106,0.142,0.177,0.177,0.177,0.177,0.177,0.142,0.071,0.106,0.142,0.142,0.142,0.106,0.106,0.071,0.035,0.071,0.106,0.106,0.106,0.071,0.035,0.035,0.035,0.035,0.071,0.035,0.035,0.035,0.035,0.035,0,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0,0,0.035,0.035,0.035,0,0,0,0.035,0.035,0.071,0.071,0.071,0.035,0.035,0.035,0.071,0.106,0.106,0.071,0.071,0.071,0.071,0.071,0.106,0.106,0.142,0.177,0.177,0.177,0.142,0.142,0.106,0.106,0.142,0.177,0.177,0.142,0.142,0.142
114,76,84.75,33.75,0.106,0.071,0.177,0.213,0.177,0.142,0.142,0.142,0.071,0.071,0.142,0.142,0.142,0.142,0.142,0.106,0.106,0.142,0.177,0.177,0.177,0.177,0.177,0.142,0.035,0.106,0.106,0.142,0.142,0.106,0.071,0.071,0.035,0.071,0.106,0.106,0.106,0.071,0.035,0.035,0,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0,0,0.035,0.035,0.035,0.035,0,0,0,0,0,0,0.035,0,0,0,0.035,0.035,0.071,0.071,0.071,0.035,0.035,0.035,0.071,0.106,0.106,0.071,0.071,0.071,0.071,0.071,0.106,0.106,0.142,0.177,0.177,0.142,0.142,0.142,0.106,0.106,0.142,0.177,0.177,0.142,0.142,0.142
115,76,85.5,33.75,0.071,0.071,0.177,0.213,0.177,0.142,0.142,0.106,0.071,0.071,0.142,0.142,0.142,0.142,0.106,0.106,0.106,0.142,0.177,0.177,0.177,0.177,0.142,0.142,0.035,0.106,0.106,0.142,0.142,0.071,0.071,0.071,0.035,0.071,0.106,0.106,0.071,0.071,0.035,0.035,0,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0,0,0.035,0.035,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0.035,0.071,0.035,0.035,0.035,0.035,0.035,0.071,0.071,0.071,0.071,0.035,0.035,0.035,0.106,0.106,0.142,0.142,0.177,0.142,0.142,0.142,0.106,0.106,0.142,0.177,0.177,0.142,0.142,0.142
116,76,86.25,33.75,0.071,0.071,0.177,0.177,0.177,0.142,0.142,0.106,0.071,0.071,0.142,0.142,0.142,0.106,0.106,0.106,0.106,0.142,0.142,0.142,0.142,0.142,0.142,0.106,0.035,0.106,0.106,0.106,0.106,0.071,0.071,0.035,0.035,0.071,0.071,0.071,0.071,0.035,0.035,0.035,0,0.035,0.035,0.035,0.035,0.035,0.035,0,0,0,0,0.035,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0.035,0.035,0.035,0.035,0.035,0,0.035,0.071,0.071,0.071,0.035,0.035,0.035,0.035,0.106,0.106,0.142,0.142,0.177,0.142,0.142,0.142,0.106,0.106,0.142,0.177,0.142,0.142,0.142,0.142
117,76,87,33.75,0.106,0.106,0.177,0.177,0.177,0.142,0.142,0.142,0.071,0.071,0.142,0.142,0.142,0.106,0.106,0.106,0.106,0.142,0.142,0.142,0.142,0.142,0.106,0.106,0.035,0.106,0.106,0.106,0.106,0.071,0.071,0.035,0.035,0.071,0.071,0.071,0.071,0.035,0.035,0.035,0,0.035,0.035,0.035,0.035,0.035,0.035,0,0,0,0,0,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0.035,0.035,0.035,0.035,0.035,0,0.035,0.071,0.071,0.071,0.035,0.035,0.035,0.035,0.106,0.106,0.142,0.142,0.142,0.142,0.142,0.142,0.106,0.106,0.142,0.142,0.142,0.142,0.142,0.142
118,76,87.75,33.75,0.106,0.106,0.177,0.177,0.177,0.142,0.142,0.142,0.071,0.071,0.142,0.142,0.106,0.106,0.106,0.106,0.106,0.142,0.142,0.142,0.142,0.106,0.106,0.106,0.035,0.071,0.106,0.106,0.106,0.071,0.071,0.035,0.035,0.071,0.071,0.071,0.071,0.035,0.035,0.035,0,0.035,0.035,0.035,0.035,0.035,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0.035,0.035,0.035,0.035,0.035,0,0.035,0.071,0.071,0.071,0.035,0.035,0.035,0.035,0.106,0.106,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.106,0.142,0.142,0.142,0.142,0.142,0.142
119,76,88.5,33.75,0.142,0.106,0.177,0.177,0.177,0.177,0.177,0.177,0.142,0.106,0.142,0.142,0.142,0.142,0.142,0.177,0.106,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.035,0.071,0.106,0.142,0.106,0.071,0.071,0.071,0,0.071,0.071,0.071,0.071,0.035,0.035,0.035,0,0.035,0.035,0.035,0.035,0.035,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.071,0.071,0.071,0.071,0.071,0.071,0.106,0.106,0.142,0.142,0.142,0.142,0.142,0.142,0.177,0.177,0.177,0.142,0.142,0.142,0.142,0.142,0.177,0.177
120,76,89.25,33.75,0.177,0.142,0.177,0.177,0.177,0.177,0.248,0.213,0.177,0.106,0.142,0.142,0.142,0.177,0.213,0.248,0.142,0.142,0.142,0.142,0.142,0.142,0.213,0.213,0.071,0.071,0.106,0.142,0.106,0.106,0.142,0.142,0.035,0.071,0.071,0.071,0.071,0.071,0.106,0.071,0.035,0.035,0.035,0.035,0.035,0.035,0.071,0.071,0.035,0,0,0,0,0.035,0.035,0.035,0.035,0,0,0,0,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.071,0.071,0.142,0.071,0.071,0.071,0.071,0.106,0.142,0.177,0.213,0.177,0.142,0.142,0.142,0.177,0.213,0.248,0.213,0.177,0.142,0.142,0.142,0.177,0.213,0.213
121,76,90,33.75,0.213,0.142,0.177,0.177,0.177,0.213,0.248,0.248,0.177,0.106,0.142,0.142,0.142,0.213,0.283,0.283,0.142,0.106,0.142,0.142,0.142,0.177,0.248,0.213,0.071,0.071,0.106,0.106,0.106,0.142,0.213,0.177,0.071,0.071,0.071,0.071,0.071,0.106,0.142,0.106,0.035,0.035,0.035,0.035,0.035,0.071,0.106,0.106,0.035,0,0,0,0.035,0.035,0.071,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.071,0.071,0.071,0.035,0.035,0.035,0.035,0.106,0.106,0.106,0.177,0.106,0.071,0.071,0.071,0.142,0.177,0.213,0.248,0.177,0.142,0.142,0.177,0.213,0.248,0.283,0.248,0.213,0.142,0.142,0.177,0.213,0.248,0.248
122,76,90.75,33.75,0.248,0.177,0.177,0.177,0.177,0.248,0.319,0.319,0.213,0.142,0.142,0.142,0.142,0.248,0.354,0.319,0.177,0.142,0.142,0.142,0.177,0.248,0.319,0.283,0.106,0.071,0.106,0.106,0.106,0.177,0.248,0.248,0.071,0.071,0.071,0.071,0.071,0.142,0.177,0.142,0.071,0.035,0.035,0.035,0.035,0.106,0.142,0.142,0.035,0,0,0,0.035,0.035,0.071,0.071,0.035,0.035,0.035,0.035,0.035,0.071,0.071,0.071,0.071,0.035,0.035,0.035,0.071,0.142,0.177,0.106,0.213,0.106,0.071,0.071,0.071,0.177,0.283,0.283,0.319,0.177,0.177,0.142,0.177,0.248,0.319,0.354,0.283,0.213,0.142,0.142,0.177,0.248,0.319,0.319
123,76,91.5,33.75,0.283,0.213,0.177,0.177,0.177,0.283,0.39,0.39,0.248,0.177,0.142,0.142,0.177,0.283,0.39,0.39,0.213,0.142,0.142,0.142,0.177,0.248,0.354,0.354,0.142,0.106,0.106,0.106,0.106,0.177,0.248,0.283,0.106,0.071,0.071,0.071,0.071,0.177,0.248,0.213,0.071,0.035,0.035,0.035,0.035,0.106,0.177,0.177,0.035,0.035,0.035,0.035,0.035,0.071,0.106,0.071,0.035,0.035,0.035,0.035,0.035,0.071,0.142,0.106,0.071,0.035,0.035,0.035,0.071,0.142,0.213,0.142,0.248,0.142,0.071,0.071,0.106,0.248,0.354,0.354,0.354,0.213,0.177,0.142,0.177,0.283,0.39,0.425,0.319,0.213,0.177,0.142,0.177,0.283,0.354,0.354
124,76,92.25,33.75,0.319,0.248,0.177,0.177,0.177,0.283,0.39,0.425,0.283,0.213,0.142,0.142,0.142,0.248,0.354,0.39,0.213,0.142,0.142,0.142,0.142,0.213,0.319,0.319,0.142,0.106,0.106,0.106,0.106,0.142,0.213,0.213,0.106,0.071,0.071,0.071,0.071,0.142,0.213,0.177,0.071,0.035,0.035,0.035,0.035,0.106,0.142,0.142,0.035,0.035,0.035,0.035,0.035,0.071,0.106,0.106,0.071,0.035,0.035,0.035,0.035,0.106,0.142,0.142,0.071,0.035,0.035,0.035,0.071,0.106,0.177,0.142,0.248,0.142,0.071,0.071,0.106,0.213,0.319,0.319,0.39,0.248,0.177,0.177,0.213,0.283,0.39,0.425,0.354,0.248,0.177,0.142,0.177,0.283,0.39,0.39
125,76,93,33.75,0.354,0.283,0.213,0.177,0.177,0.283,0.425,0.46,0.283,0.213,0.177,0.142,0.177,0.248,0.39,0.425,0.213,0.142,0.142,0.142,0.142,0.213,0.319,0.319,0.106,0.106,0.106,0.106,0.106,0.142,0.213,0.177,0.071,0.071,0.071,0.071,0.071,0.106,0.142,0.142,0.035,0.035,0.035,0.035,0.035,0.071,0.106,0.106,0.035,0.035,0,0,0.035,0.035,0.071,0.071,0.071,0.035,0.035,0.035,0.035,0.071,0.106,0.106,0.071,0.035,0.035,0.035,0.035,0.106,0.142,0.142,0.177,0.142,0.106,0.071,0.106,0.177,0.283,0.283,0.425,0.283,0.177,0.177,0.213,0.319,0.425,0.46,0.39,0.319,0.177,0.177,0.177,0.283,0.425,0.46
126,76,93.75,33.75,0.319,0.248,0.213,0.177,0.177,0.248,0.39,0.46,0.283,0.177,0.142,0.142,0.177,0.248,0.39,0.425,0.213,0.106,0.106,0.106,0.142,0.213,0.319,0.354,0.071,0.071,0.071,0.071,0.071,0.106,0.177,0.142,0.035,0.071,0.071,0.071,0.071,0.071,0.106,0.106,0.035,0.035,0.035,0.035,0.035,0.035,0.071,0.035,0.035,0,0,0,0,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.071,0.106,0.071,0.177,0.142,0.106,0.071,0.106,0.177,0.248,0.248,0.46,0.283,0.177,0.177,0.213,0.319,0.46,0.496,0.425,0.319,0.177,0.177,0.177,0.283,0.46,0.531
127,76,94.5,33.75,0.248,0.177,0.142,0.142,0.177,0.248,0.354,0.39,0.354,0.177,0.106,0.106,0.177,0.283,0.425,0.46,0.283,0.142,0.106,0.106,0.177,0.248,0.354,0.39,0.142,0.071,0.071,0.071,0.106,0.213,0.283,0.248,0.071,0.035,0.035,0.071,0.071,0.106,0.177,0.106,0.035,0.035,0.035,0.035,0.035,0.071,0.106,0.071,0,0,0,0,0,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.071,0.035,0.035,0.035,0.035,0.035,0.035,0.071,0.106,0.071,0.142,0.106,0.106,0.071,0.106,0.177,0.248,0.213,0.425,0.283,0.177,0.177,0.248,0.354,0.46,0.496,0.425,0.283,0.213,0.177,0.213,0.319,0.496,0.531
128,76,95.25,33.75,0.248,0.177,0.142,0.142,0.213,0.283,0.39,0.39,0.39,0.177,0.106,0.106,0.213,0.354,0.46,0.496,0.319,0.177,0.142,0.142,0.177,0.319,0.425,0.425,0.213,0.071,0.071,0.071,0.142,0.283,0.354,0.354,0.071,0.035,0.035,0.071,0.071,0.142,0.177,0.142,0.035,0.035,0.035,0.035,0.035,0.071,0.106,0.071,0.035,0.035,0.035,0,0.035,0.071,0.071,0.071,0.035,0.035,0.035,0.035,0.035,0.071,0.142,0.106,0.035,0.035,0.035,0.035,0.035,0.106,0.106,0.071,0.177,0.106,0.071,0.071,0.106,0.213,0.283,0.248,0.425,0.283,0.142,0.142,0.248,0.39,0.531,0.531,0.46,0.319,0.177,0.177,0.248,0.425,0.567,0.602
129,76,96,33.75,0.744,0.46,0.354,0.319,0.496,0.744,0.956,0.956,0.992,0.531,0.213,0.213,0.425,0.815,1.169,1.275,0.815,0.496,0.248,0.177,0.354,0.744,1.027,1.063,0.496,0.142,0.071,0.106,0.248,0.567,0.744,0.744,0.177,0.071,0.071,0.071,0.106,0.283,0.39,0.319,0.106,0.035,0.035,0.035,0.035,0.177,0.248,0.213,0.071,0.035,0.035,0.035,0.035,0.106,0.177,0.142,0.106,0.035,0.035,0.035,0.071,0.177,0.283,0.248,0.071,0.035,0.035,0.035,0.071,0.213,0.248,0.142,0.319,0.142,0.106,0.106,0.213,0.39,0.531,0.425,0.956,0.638,0.248,0.213,0.425,0.815,0.992,0.956,1.24,0.85,0.283,0.248,0.496,0.921,1.311,1.452
130,76,96.75,33.75,1.381,0.85,0.567,0.496,0.886,1.523,1.806,1.594,1.204,0.708,0.283,0.248,0.638,1.346,1.806,1.771,1.346,0.673,0.354,0.248,0.531,1.169,1.558,1.558,0.638,0.106,0.106,0.106,0.354,0.85,1.169,0.992,0.248,0.071,0.071,0.106,0.177,0.531,0.744,0.673,0.177,0.071,0.035,0.035,0.071,0.283,0.425,0.39,0.142,0.035,0.035,0.035,0.071,0.283,0.425,0.354,0.177,0.071,0.071,0.035,0.106,0.319,0.567,0.531,0.106,0.071,0.035,0.035,0.142,0.39,0.496,0.283,0.39,0.142,0.106,0.106,0.283,0.531,0.708,0.531,1.063,0.744,0.319,0.283,0.602,1.098,1.275,1.027,1.417,1.027,0.496,0.425,0.744,1.417,1.877,1.948
131,76,97.5,33.75,1.346,0.744,0.425,0.39,0.708,1.275,1.558,1.523,1.063,0.567,0.248,0.213,0.567,1.098,1.523,1.452,1.027,0.567,0.248,0.213,0.46,0.956,1.275,1.311,0.425,0.071,0.071,0.106,0.319,0.708,0.921,0.673,0.142,0.071,0.071,0.071,0.142,0.39,0.602,0.496,0.106,0.071,0.035,0.035,0.071,0.213,0.354,0.283,0.106,0.035,0.035,0.035,0.071,0.213,0.354,0.248,0.142,0.071,0.035,0.035,0.106,0.248,0.425,0.354,0.071,0.035,0.035,0.035,0.142,0.283,0.354,0.248,0.248,0.106,0.071,0.071,0.213,0.39,0.46,0.354,0.744,0.496,0.248,0.248,0.46,0.815,0.886,0.673,1.133,0.779,0.39,0.354,0.638,1.24,1.594,1.488
